OBJECTID,DBH,TPStructure,TPCondition,StumpDiameter,PlantingSpaceGlobalID,Geometry,GlobalID,GenusSpecies,CreatedDate,UpdatedDate,PlantedDate,RiskRating,RiskRatingDate,Lat,Long
2557826,7,Full,Fair,,8F2D1EF5-5984-4A6E-AF89-5DDD6C01C9AB,POINT(-73.89624805036182 40.86721418109684),AB1F9F9A-8BF4-4B35-8711-C4F5815A0DDF,Acer rubrum - red maple,25:35.0,30:00.0,,3,30:00.0,-73.89624805,40.86721418
2558547,11,Full,Fair,0,4AF28DBC-2467-4444-B6B8-ED820EC81B37,POINT(-73.89490314725624 40.868879477325635),25F7805C-1CF9-4AEA-8C02-B2611D1AE03B,Acer rubrum - red maple,29:31.0,22:57.0,,,,-73.89490315,40.86887948
2558649,22,Stump,Poor,23,342D03C8-0C32-4B44-A02F-CB468356CC82,POINT(-73.9024075674261 40.9097591419598),76838258-DE39-428E-B90F-25F5A0F928C1,Acer rubrum - red maple,31:16.0,07:50.0,,8,21:38.0,-73.90240757,40.90975914
2558662,2,Retired,Good,0,803B4A65-E30D-4B86-AA21-180052AE8446,POINT(-73.90205277007787 40.90762295495442),5652DE93-F3FE-4DA2-8AD3-449C05CC6D46,Acer rubrum - red maple,31:18.0,14:59.0,,,,-73.90205277,40.90762295
2558663,3,Full,Good,0,0B5E4BBA-87D6-4C30-86C4-F26DCD263260,POINT(-73.90203255372785 40.907697139571766),51E518EF-B861-40C3-BD59-298BC69A5ECF,Acer rubrum - red maple,31:18.0,15:39.0,,3,15:38.0,-73.90203255,40.90769714
2558664,3,Full,Good,0,2911471F-927A-45A9-B472-075B6C35EABF,POINT(-73.90201058151403 40.90777777440053),8E329C11-E879-4AC6-866A-C23EA8B6A26E,Acer rubrum - red maple,31:19.0,16:30.0,,3,16:29.0,-73.90201058,40.90777777
2558695,18,Full,Fair,,231CF3B2-0CF5-49D1-A441-63BDE62FECC3,POINT(-73.90354915969986 40.9093569946653),66C4A76F-C94A-4597-B7CF-6A4C682CC918,Acer rubrum - red maple,31:26.0,18:54.0,,6,18:54.0,-73.90354916,40.90935699
2558759,,Retired,Unknown,24,2931ED6A-F9D8-4E39-BA1E-67E2E36EADEF,POINT(-73.90120374333567 40.899346062759335),F5F74D18-216E-4753-B9B7-BD649394FB3C,Acer rubrum - red maple,31:50.0,41:11.0,,7,14:29.0,-73.90120374,40.89934606
2558783,9,Full,Good,0,E958C57A-1195-4DFA-B0F3-DBEBB9039715,POINT(-73.90126582680807 40.89787651723803),3B360A73-4539-4EBD-B80E-AD6CCB92DCA0,Acer rubrum - red maple,32:01.0,,,,,-73.90126583,40.89787652
2558785,3,Full,Good,0,02298A6E-C149-4822-AFCF-AF9B34191338,POINT(-73.90086744564896 40.898548768707776),D69DB17A-D505-4CCA-B5EA-9BE0EDC8554B,Acer rubrum - red maple,32:01.0,,,,,-73.90086745,40.89854877
2558786,3,Full,Good,0,5EE3A96B-6637-42A9-B041-78CF36A20A0A,POINT(-73.90084813281015 40.89859060394387),68ADD66E-87FC-4419-ACF3-4A711A9F4B14,Acer rubrum - red maple,32:02.0,,,,,-73.90084813,40.8985906
2558787,8,Full,Good,0,EA1D03D4-296C-4AA9-AA09-19E938C41719,POINT(-73.90086847710324 40.89863682698779),FAD3FBBF-12F7-493A-B7EB-AA2D44CB3D0D,Acer rubrum - red maple,32:02.0,,,,,-73.90086848,40.89863683
2558788,3,Full,Fair,0,5223376E-69BF-462A-80C5-AF70472BDF41,POINT(-73.90086552685175 40.898645885906575),318ABE39-2FCF-4D3C-B77F-3A0AC57E96FE,Acer rubrum - red maple,32:02.0,,,,,-73.90086553,40.89864589
2558789,3,Full,Good,0,145B59A4-5A62-40CB-94A6-52E3D0058826,POINT(-73.90081793526787 40.898683329375295),E4C422E5-CCD6-4634-9D68-1E6EAAC99F9B,Acer rubrum - red maple,32:02.0,,,,,-73.90081794,40.89868333
2558790,9,Full,Good,0,CC181AE1-AE43-4E13-8709-B6A2B4CDA2DE,POINT(-73.90084661099769 40.89870397228518),ED946179-D5DE-48CC-9AB0-B84B4E2F7824,Acer rubrum - red maple,32:02.0,,,,,-73.90084661,40.89870397
2558831,15,Full,Good,0,05EDA6C3-6BFD-4A18-B4E0-D9F35438B417,POINT(-73.8995544471649 40.90348256814618),BF2A32B0-328B-4339-BE73-D70C9D014571,Acer rubrum - red maple,32:27.0,46:16.0,,3,46:15.0,-73.89955445,40.90348257
2558879,6,Full,Good,,7CCB85CC-393D-4207-B7DE-577D8A2F2F7F,POINT(-73.89824137117499 40.89625683773529),7CA3BE59-AEF4-4A76-B724-2526B70DF53B,Acer rubrum - red maple,32:58.0,07:13.0,,6,07:13.0,-73.89824137,40.89625684
2558880,7,Full,Good,,0BB967C9-EBFE-4A87-937F-9DFA4CD8938C,POINT(-73.89826502894992 40.896305800287074),F90D3220-3E1D-4DAA-ACFA-2D6F703C3A01,Acer rubrum - red maple,32:58.0,07:57.0,,6,07:57.0,-73.89826503,40.8963058
2558893,8,Full,Good,,6EF2D75B-ED0A-44D5-9A1E-232007606DC9,POINT(-73.89891420526321 40.89610158004434),11D69D97-1B3F-45E5-A79D-B3E414E64589,Acer rubrum - red maple,33:02.0,17:17.0,,5,17:17.0,-73.89891421,40.89610158
2558916,6,Full,Good,,BC8632A8-7DB7-4F4F-922F-1A35D9525BC0,POINT(-73.90561041900493 40.900056151762975),F030A0EB-AFA9-409D-9E68-C8B782094F9A,Acer rubrum - red maple,34:12.0,27:17.0,,,,-73.90561042,40.90005615
2559054,,Stump,Dead,4,1BCC88CC-9E66-41FB-BEC5-A775FEE429B3,POINT(-73.90448549482814 40.902190383654855),5EE44692-CB3B-42F0-81E2-B477BD0AED9D,Acer rubrum - red maple,38:45.0,03:23.0,,3,03:23.0,-73.90448549,40.90219038
2559065,17,Stump,Dead,20,1BD69756-16B4-443A-952E-751E14F7991B,POINT(-73.90336675044838 40.903683605802435),10E78B51-6C0C-493F-8689-71E6BA2E4483,Acer rubrum - red maple,38:00.0,54:51.0,,8,47:00.0,-73.90336675,40.90368361
2559066,19,Full,Fair,,FA3E6953-F857-49F2-86E6-896F3153DB0D,POINT(-73.90331419153601 40.903753756391666),F289C8F9-2A09-458C-9F18-C91324936183,Acer rubrum - red maple,38:47.0,35:33.0,,6,35:33.0,-73.90331419,40.90375376
2559079,4,Full,Good,,DDB2ECA6-2730-4459-9214-75A297F79E83,POINT(-73.89663843519916 40.86825446014047),DC74F09F-F8ED-43F1-9AAC-F646C9089E2D,Acer rubrum - red maple,40:35.0,41:48.0,,3,41:48.0,-73.89663844,40.86825446
2559080,8,Stump,Dead,8,3CF0739B-C19B-4C3D-AA1F-A3044E9A80E8,POINT(-73.89660092792424 40.8683020344534),E85F5262-3C76-4EBA-A3FB-60EF3C65AFD4,Acer rubrum - red maple,40:35.0,20:06.0,,8,56:20.0,-73.89660093,40.86830203
2559081,5,Retired,Good,0,39340742-4D31-4C76-830E-9CE1C38D84A4,POINT(-73.89640930986376 40.868545082209565),47EDE407-0FF2-49D0-9F6E-1935505C304C,Acer rubrum - red maple,40:36.0,37:33.0,,5,21:30.0,-73.89640931,40.86854508
2559082,5,Retired,Good,0,47BAD333-BF88-4627-851C-A08900C56B9B,POINT(-73.89622086974624 40.86878821426547),6E79C3A7-19ED-45CD-A4EF-144795B720C7,Acer rubrum - red maple,40:36.0,32:04.0,,5,22:38.0,-73.89622087,40.86878821
2559083,6,Retired,Poor,0,C1E2E352-5528-45F1-9700-D4547B3DFFB6,POINT(-73.89617981947127 40.868844379583216),16A53773-0CAD-4424-892A-A7F362411A8F,Acer rubrum - red maple,40:36.0,31:38.0,,6,23:26.0,-73.89617982,40.86884438
2559084,2,Retired,Dead,0,24B6FD04-EA79-4A8A-8B51-2BB30EF4876B,POINT(-73.89607211838891 40.86897277104282),0BDA8550-6E51-4A2C-ADB7-C52B29F40BEF,Acer rubrum - red maple,40:00.0,49:00.0,,3,14:00.0,-73.89607212,40.86897277
2559140,4,Full,Good,,55F8D7BD-D2A7-40B3-9EE5-F386B43AC871,POINT(-73.89853354279322 40.8790589517791),F55AB9BF-F78C-4C20-B3CC-3B1C991402C6,Acer rubrum - red maple,43:35.0,05:18.0,,3,05:18.0,-73.89853354,40.87905895
2559141,7,Full,Good,,E5F9D2BB-5AF2-4808-899C-450E2E615CC4,POINT(-73.89855338899885 40.87898078953998),4794152C-F336-499E-BCA7-9BE27D5B8C5F,Acer rubrum - red maple,43:35.0,07:24.0,,5,07:24.0,-73.89855339,40.87898079
2559142,10,Full,Fair,,6CECDF38-E705-4915-AF2C-DFEC2269B410,POINT(-73.89857404694325 40.878899395563344),6E013FEF-16E8-463B-A17E-366A5ADE95D2,Acer rubrum - red maple,43:35.0,18:07.0,,5,18:07.0,-73.89857405,40.8788994
2559302,6,Full,Good,,621E8C47-A5DC-40B2-AD2B-F77B697142F3,POINT(-73.88330637574998 40.87942848796055),53C6ED9C-2A3A-4F42-B180-AFC6F6D63F18,Acer rubrum - red maple,46:48.0,32:58.0,,3,32:58.0,-73.88330638,40.87942849
2559324,6,Full,Good,,272F6554-6618-4DDF-9F9C-69AC4AC900ED,POINT(-73.87542925670914 40.87701100919977),0C23AA99-BF25-4C80-94C7-0A0B81A7028A,Acer rubrum - red maple,46:59.0,13:39.0,,6,13:39.0,-73.87542926,40.87701101
2559339,3,Full,Good,0,55CA0B7B-2F84-4FED-9F0D-85B0E062386D,POINT(-73.88086048840005 40.879667859827904),B09D9893-42EF-4327-911E-F83F5C062C80,Acer rubrum - red maple,48:00.0,07:52.0,,5,07:52.0,-73.88086049,40.87966786
2559340,3,Full,Good,0,A8B41E1A-93F2-4785-B9E7-310B44DF58F5,POINT(-73.88088680373805 40.87958967641557),A24AD41E-213F-496B-8174-F758BFEAD35A,Acer rubrum - red maple,48:00.0,15:28.0,,5,15:28.0,-73.8808868,40.87958968
2559342,3,Full,Good,0,5D029D18-995C-4829-B200-73B6D8193875,POINT(-73.88093066199427 40.879459371093226),6F2F597B-59B4-4296-9BB8-8DE76EF74ECE,Acer rubrum - red maple,48:00.0,27:29.0,,5,27:29.0,-73.88093066,40.87945937
2559344,2,Full,Good,0,FBE52D69-E03E-448E-A0CA-1B192E4EBD5F,POINT(-73.8809789955504 40.879315770617026),C2AFEA12-04C6-49B7-AEFD-651976F26AD4,Acer rubrum - red maple,48:00.0,34:56.0,,5,34:57.0,-73.880979,40.87931577
2559359,2,Full,Good,,E110A7FD-6B5A-41CB-85EB-E3C4E364E110,POINT(-73.8804207852974 40.87850054597899),3C6F8A13-F369-4EC5-878F-AD4A0BA5BC2A,Acer rubrum - red maple,48:12.0,23:19.0,,5,23:19.0,-73.88042079,40.87850055
2559360,2,Full,Good,,59117EC4-79F9-422B-BEB1-CF3B59C88920,POINT(-73.88039535606676 40.8785760667235),FF8CD4B5-3243-44DE-9D9C-64B948987FE5,Acer rubrum - red maple,48:12.0,23:46.0,,5,23:46.0,-73.88039536,40.87857607
2559361,4,Full,Fair,,A8B74FA8-8C05-448C-8D6A-833418C080E3,POINT(-73.88036455219871 40.87866754342158),B74FDFB6-8A84-4851-947D-7DB00094AAC5,Acer rubrum - red maple,48:12.0,24:32.0,,6,24:32.0,-73.88036455,40.87866754
2559370,3,Full,Good,,AE556E55-0C07-44B0-B8D2-B6C9074D8FE4,POINT(-73.8800666371785 40.8795522625811),FFB60FBF-2F77-40E4-970F-FF36F132B904,Acer rubrum - red maple,48:14.0,54:57.0,,5,54:57.0,-73.88006664,40.87955226
2559371,3,Full,Good,,FB0089E3-39E6-4FCB-B66B-4DD7D867423C,POINT(-73.88004711588259 40.87961023363704),AFB3573D-79BC-45E2-8447-932040EF841F,Acer rubrum - red maple,48:14.0,55:16.0,,5,55:16.0,-73.88004712,40.87961023
2559372,2,Full,Good,,74F86B8C-5F6F-4F03-B6DE-558B118236C7,POINT(-73.88001810314037 40.879696391959676),86919A0F-0A07-4D02-897C-012A107CF942,Acer rubrum - red maple,48:14.0,55:40.0,,5,55:40.0,-73.8800181,40.87969639
2559375,3,Full,Good,,8593FED9-E0C3-41E4-A078-14028A943F2E,POINT(-73.87995027513021 40.879515368443144),26465110-0E33-476F-8433-B8657A990DAD,Acer rubrum - red maple,48:15.0,19:06.0,,5,19:06.0,-73.87995028,40.87951537
2559376,3,Full,Good,,33949455-6C8A-41B5-9133-A46D4B692A94,POINT(-73.87998390315558 40.879415374251536),F8C3D875-541C-49E8-AC9A-A0C81C299543,Acer rubrum - red maple,48:15.0,19:35.0,,5,19:35.0,-73.8799839,40.87941537
2559377,3,Full,Good,,D4ACDAD2-63D7-4434-83CA-8D44B96A44C7,POINT(-73.8800202131652 40.87930740149994),ADD324FD-B75D-4853-87C9-3E3797E7302F,Acer rubrum - red maple,48:15.0,20:50.0,,5,20:50.0,-73.88002021,40.8793074
2559378,3,Full,Good,,11718DD4-58C9-4C26-A757-78459643F89B,POINT(-73.88004257113076 40.879240915698524),1009AA4C-3649-4A8F-9470-689D27021158,Acer rubrum - red maple,48:15.0,24:32.0,,5,24:32.0,-73.88004257,40.87924092
2559379,3,Full,Good,,D10BFED1-DB39-45C0-9F3D-2F4DBDEA823C,POINT(-73.88005634354921 40.87919996033244),5D614543-4A6F-48D5-8353-2389B541394A,Acer rubrum - red maple,48:15.0,25:14.0,,5,25:14.0,-73.88005634,40.87919996
2559384,4,Full,Good,,5826929A-64BA-46F9-AA6A-36C4BAA0A8DA,POINT(-73.88023073739322 40.878681372827984),28838468-884B-4072-806B-86A7099D5654,Acer rubrum - red maple,48:00.0,19:00.0,,5,07:00.0,-73.88023074,40.87868137
2559395,4,Full,Good,,5D36BCD4-DCC2-48DF-BB98-E807BF088E6B,POINT(-73.87954225154745 40.878190286033416),414322F9-D07C-4CC3-9691-47F4C905C6E1,Acer rubrum - red maple,48:18.0,11:27.0,,3,11:27.0,-73.87954225,40.87819029
2559407,3,Full,Good,,3FA1C85C-27C3-4DC8-8020-C189AB574F99,POINT(-73.87910463373791 40.87948842257583),A09A57EF-EC6B-4C2A-AD1F-03E60C9CB617,Acer rubrum - red maple,48:21.0,57:05.0,,3,57:05.0,-73.87910463,40.87948842
2559408,2,Full,Dead,,74E140AA-9F21-441C-8A29-69BD2FD5AA6D,POINT(-73.87915800422068 40.87955929210267),4B0695BE-1D4A-4A10-90DD-34C4090E52B9,Acer rubrum - red maple,48:21.0,37:36.0,,7,37:36.0,-73.879158,40.87955929
2559412,2,Full,Dead,,0F3BED45-4145-46C6-891E-3C62FB6CC514,POINT(-73.87959387777241 40.87964375125597),962A0A17-0DFF-4400-8025-0D76DAB73AE4,Acer rubrum - red maple,48:21.0,39:26.0,,7,39:26.0,-73.87959388,40.87964375
2559413,2,Full,Good,,3C562746-C21D-4133-BB42-15F0707C4517,POINT(-73.8796541432062 40.879655428736214),962A6A92-AAD5-4D1F-A4B5-5638448E2AD5,Acer rubrum - red maple,48:22.0,07:24.0,,5,07:24.0,-73.87965414,40.87965543
2559416,3,Full,Good,,CB3C0F08-A43B-49D1-9B0A-EA8F68715E42,POINT(-73.88009428884583 40.87974159101697),D2F890EB-4795-4316-B98F-2CBF813FE551,Acer rubrum - red maple,48:22.0,58:35.0,,5,58:35.0,-73.88009429,40.87974159
2559418,3,Full,Good,,A9B790C6-7671-404D-972C-73FE082B6B54,POINT(-73.88029419330088 40.87977973303655),86186DF3-F904-4A8D-9F61-EA9609AD7029,Acer rubrum - red maple,48:22.0,57:46.0,,5,57:46.0,-73.88029419,40.87977973
2559419,3,Full,Good,,489EB935-A068-448C-ABAC-9EBE5DC43E79,POINT(-73.88040431647386 40.87980074574759),8C81B1AF-E233-49DC-82A9-D4808BC54357,Acer rubrum - red maple,48:23.0,57:19.0,,5,57:19.0,-73.88040432,40.87980075
2559420,3,Full,Good,,629FB14B-BAAE-4D33-9E7C-14FF00B2F884,POINT(-73.88050602211229 40.879820150283486),CB91B48B-23AA-4B3D-9821-34E9538FB4C6,Acer rubrum - red maple,48:23.0,56:44.0,,5,56:44.0,-73.88050602,40.87982015
2559524,3,Full,Good,,82C6963C-C20D-4C4D-BE5B-061BEC692C7B,POINT(-73.8805886462702 40.879946520224806),3EC11072-892E-4461-A97A-A61BA589D113,Acer rubrum - red maple,54:32.0,07:39.0,,5,07:39.0,-73.88058865,40.87994652
2559525,3,Full,Good,,E61AD387-A2EE-4424-800C-FA361D639CEA,POINT(-73.8805171771061 40.87993264388697),FEF6B388-1E96-4EB5-8D00-346734A49EA1,Acer rubrum - red maple,54:33.0,07:12.0,,5,07:12.0,-73.88051718,40.87993264
2559526,3,Full,Good,,CA3BE8BB-B07C-455E-B790-51BCE8469C42,POINT(-73.88039490885785 40.87990890431262),9FB334CF-3330-4C19-9300-5D7E8A6AED69,Acer rubrum - red maple,54:33.0,06:41.0,,6,06:41.0,-73.88039491,40.8799089
2559527,3,Full,Fair,,37217090-6628-4715-8F16-848325A62290,POINT(-73.8803244903683 40.87989523250875),64EE3F82-84D5-46C4-8B93-6EC2ED45F3A3,Acer rubrum - red maple,54:33.0,05:59.0,,5,05:59.0,-73.88032449,40.87989523
2559528,3,Full,Dead,,0916B52E-5FE5-4115-A135-52AFC1D13B55,POINT(-73.88021763624161 40.87987448671976),209385CE-E5AB-4DD5-BC12-A7D696CB444D,Acer rubrum - red maple,54:33.0,44:29.0,,6,44:29.0,-73.88021764,40.87987449
2559529,3,Full,Dead,,C16CB2E1-0565-4CBC-A7B7-95BC86180592,POINT(-73.88011218523428 40.87985401218393),E01B303F-372B-40B2-9223-C7405606DB33,Acer rubrum - red maple,54:33.0,45:47.0,,6,45:47.0,-73.88011219,40.87985401
2559530,3,Full,Good,,8392B26E-8A1A-47FC-9993-15795ACB1ADB,POINT(-73.87960279120426 40.87975510814173),764992CD-56F6-47E4-AE42-08EB503857EE,Acer rubrum - red maple,54:34.0,41:37.0,,5,41:37.0,-73.87960279,40.87975511
2559531,3,Full,Good,,136BE8A5-6B0B-4FF3-832A-7D25F0A02645,POINT(-73.87951660816893 40.8797383733611),47F3EBAA-C335-4B0F-9848-6FCD099B2FA9,Acer rubrum - red maple,54:34.0,41:14.0,,5,41:14.0,-73.87951661,40.87973837
2559532,3,Full,Good,,0812AF4A-FEFA-4F5E-88A5-6CECE222A602,POINT(-73.87938984433261 40.87970059864746),957F2E90-5E73-4E9F-BA75-9600F17E43C0,Acer rubrum - red maple,54:34.0,40:45.0,,5,40:45.0,-73.87938984,40.8797006
2559534,3,Full,Dead,,4B2D30EC-5440-4CEC-A3B7-9E1E7FAED1F7,POINT(-73.87921995739656 40.87965248264655),FE85DFB7-ACCB-446F-B9D7-E6CD0724253A,Acer rubrum - red maple,54:34.0,50:06.0,,6,50:06.0,-73.87921996,40.87965248
2559536,4,Retired,Good,,B9F32139-4D52-412D-8803-478F802EF1C6,POINT(-73.8790408772406 40.879723232810775),150F3227-FA6D-48FA-A54A-BA8F4B7B445F,Acer rubrum - red maple,54:00.0,09:00.0,,3,41:00.0,-73.87904088,40.87972323
2559537,2,Full,Good,,D9A1C1D8-F4E7-41D0-84F4-44AC55F4081A,POINT(-73.87900897325628 40.87981846305933),6D7F6D09-0542-40E1-9353-30295FC83451,Acer rubrum - red maple,54:38.0,39:37.0,,5,39:37.0,-73.87900897,40.87981846
2559541,3,Full,Good,,E364C617-BA1B-4B63-B778-07AA09430556,POINT(-73.87888563175645 40.88018661132241),3C57A205-D81D-4510-8DBB-A4133A4F5B4D,Acer rubrum - red maple,54:39.0,27:19.0,,5,27:19.0,-73.87888563,40.88018661
2559542,2,Full,Good,,711D34CA-FD1C-4EF5-91B4-F70DFE6AFB55,POINT(-73.87886361879147 40.880252313871054),E4935D7E-7F60-4532-975F-86BAA26D0028,Acer rubrum - red maple,54:39.0,25:30.0,,5,25:30.0,-73.87886362,40.88025231
2559543,2,Full,Good,0,684EE20E-AF46-438A-9693-6A31D95DFEA1,POINT(-73.87882752455349 40.880360045736765),54D778AD-148A-4366-95EB-4B310E424986,Acer rubrum - red maple,54:40.0,24:29.0,,,,-73.87882752,40.88036005
2559544,2,Full,Good,,8542956E-5E8F-409E-BAEB-B6A0AF852636,POINT(-73.87880622654721 40.88042362017153),F6F4BD27-B6B1-496B-8B2B-64A521E9499D,Acer rubrum - red maple,54:40.0,24:06.0,,3,24:06.0,-73.87880623,40.88042362
2561170,24,Full,Fair,,C1947105-26C6-4C58-B5CC-08CFDAEAD7AE,POINT(-73.86534639471822 40.89575359409521),79CE85AF-AC2E-4478-834D-CC71B998E131,Acer rubrum - red maple,08:32.0,50:39.0,,8,50:39.0,-73.86534639,40.89575359
2561231,19,Full,Fair,,8F7DB402-28EC-4C68-BEA8-70C7CE4EDE38,POINT(-73.86989968667095 40.8973323913999),6B012E4E-1786-4C3F-9354-3D5B37005290,Acer rubrum - red maple,08:50.0,44:50.0,,7,44:50.0,-73.86989969,40.89733239
2561270,19,Full,Fair,,6DEE59B9-9CA2-4DFC-8D29-27EC3427A0FD,POINT(-73.8635442287375 40.89723190347163),130D4CF8-0210-49DA-B61A-E06F3480C867,Acer rubrum - red maple,09:04.0,57:41.0,,6,57:41.0,-73.86354423,40.8972319
2561280,2,Retired,Good,0,9E3E0960-B500-4FC0-BA8A-6555A5E18AC7,POINT(-73.86862481501512 40.90016424208563),7E7F4428-6E07-4226-96BB-4D7FCD976298,Acer rubrum - red maple,09:08.0,28:01.0,,,,-73.86862482,40.90016424
2561286,35,Full,Fair,,F23C983B-9BA1-404D-A554-0C181757EB08,POINT(-73.87004303426926 40.900011391411404),51EBEC7E-911B-4015-AC4A-D14C4E2AA7B1,Acer rubrum - red maple,09:09.0,03:05.0,,8,03:05.0,-73.87004303,40.90001139
2561400,5,Full,Good,,4CB79657-9C5A-46EC-96DC-09FFB2356B70,POINT(-73.8974599468213 40.880687340332074),E7808BF3-E46F-480C-91F2-BA015CA74DCB,Acer rubrum - red maple,13:07.0,45:41.0,,3,45:41.0,-73.89745995,40.88068734
2779508,12,Retired,Dead,,759FAEB2-7608-41F5-8AFF-A9D9FCC8ED54,POINT(-73.87776048507112 40.876411396811775),FA018625-929C-4B40-BCF2-1ADDF497133E,Acer rubrum - red maple,52:00.0,24:39.0,,,,-73.87776049,40.8764114
3342376,7,Full,Good,,019F2EFE-CAE9-4282-AF95-8759FF0C84B3,POINT(-73.86125783411433 40.88468376549096),26E40EB7-9740-45AF-97FE-97F31282C9CF,Acer rubrum - red maple,46:01.0,19:37.0,,6,19:37.0,-73.86125783,40.88468377
3350866,3,Retired,Dead,0,2A9C1528-4198-408C-B4D3-146BDDA2D0AF,POINT(-73.91131211704337 40.88490602819),7BAFF8A0-BBF2-4796-9468-6541E93F9E27,Acer rubrum - red maple,35:00.0,04:00.0,,5,11:00.0,-73.91131212,40.88490603
3638423,7,Full,Good,,B6A72D97-A0F9-4D55-B77A-FDBE0F43E478,POINT(-73.86134594784967 40.88471166479753),06FC8F3B-0E86-40F7-B944-58840CE719D2,Acer rubrum - red maple,44:06.0,17:29.0,,6,17:29.0,-73.86134595,40.88471166
3645959,4,Full,Good,,579833FA-F8F9-4A29-9B34-CE8D784480C3,POINT(-73.8611690533604 40.88465565145745),8BB3F8BA-838B-4661-8475-917F5200931C,Acer rubrum - red maple,47:31.0,12:13.0,,3,12:13.0,-73.86116905,40.88465565
3657754,13,Full,Fair,,3D8EDE74-8034-4485-B23F-B282683A1F7F,POINT(-73.91537455150686 40.88481439391161),780DBD4B-29E3-4CB1-833F-2D4506115ABF,Acer rubrum - red maple,41:46.0,02:17.0,,7,02:17.0,-73.91537455,40.88481439
3732991,13,Full,Good,,B746B065-863B-4A5B-8F80-81198154E3DE,POINT(-73.90072177107223 40.89316327447141),4567353A-91D7-46E0-AFAA-8F1B37454182,Acer rubrum - red maple,00:46.0,27:40.0,,6,27:40.0,-73.90072177,40.89316327
3743134,,Stump,Unknown,34,7C1B4642-9F16-4D2F-BDDE-ED32CCDAA8D3,POINT(-73.86844215020417 40.89671520421784),355969B5-DDF7-4F49-88EC-8029ADF6C8C2,Acer rubrum - red maple,37:31.0,25:27.0,,6,01:43.0,-73.86844215,40.8967152
3747734,16,Full,Fair,,A4CBBCB8-ECC3-4F0F-9C74-DAFE611A916E,POINT(-73.90091689335169 40.89334426364552),F50CB740-7DC0-4937-9D63-9E990E9213D3,Acer rubrum - red maple,20:49.0,30:25.0,,6,30:25.0,-73.90091689,40.89334426
3751674,15,Full,Fair,,8A21C375-19C1-4CDF-B38D-1A407637B218,POINT(-73.9008836524941 40.89328539765182),B4A35234-1AB9-4BBD-B105-B0C888241969,Acer rubrum - red maple,10:07.0,29:58.0,,6,29:58.0,-73.90088365,40.8932854
3754481,11,Full,Fair,0,DBE3D802-6D29-45F5-9987-9F0FDB505B7B,POINT(-73.89649905584793 40.86882762579783),F20E5A95-68A1-4BB0-B4D2-FD579544D8E8,Acer rubrum - red maple,01:20.0,38:44.0,,,,-73.89649906,40.86882763
3760088,13,Full,Fair,,D6271364-33DC-443E-87A7-EC49A324B9A3,POINT(-73.90079145063193 40.89320411924515),ACDD398C-6DB6-47B6-BF46-51F5C3B04AAB,Acer rubrum - red maple,32:54.0,28:30.0,,6,28:30.0,-73.90079145,40.89320412
3898025,12,Full,Fair,,D28FCE29-949B-4AF2-BE4A-E96506BBACAE,POINT(-73.88049520687785 40.867126820208675),65134F39-109B-4C3B-808E-597502D044BE,Acer rubrum - red maple,44:50.0,33:29.0,,5,33:29.0,-73.88049521,40.86712682
3898026,13,Retired,Fair,,5C48373B-60D0-4029-AAD2-41F51E4905D9,POINT(-73.88040212868486 40.86717647371857),9526B54F-93AA-4CF5-BA14-DA4D266915E6,Acer rubrum - red maple,43:18.0,00:03.0,,,,-73.88040213,40.86717647
3898027,13,Full,Fair,,BC2542AC-FA80-4E72-83DB-652EA1E90604,POINT(-73.88033106334473 40.86721539991591),E0C77C12-F3B7-4BFE-A4EB-9E6B8548B46C,Acer rubrum - red maple,40:30.0,40:36.0,,,,-73.88033106,40.8672154
4038072,17,Retired,Dead,17,D06D0D20-239A-45F9-96CB-A31CEC9FF620,POINT(-73.90007096010848 40.863782355201515),DD57FBF2-72C0-485B-814D-836D1D3E1A38,Acer rubrum - red maple,07:00.0,36:33.0,,9,43:00.0,-73.90007096,40.86378236
4594128,6,Full,Good,,3B743121-0C55-4F9A-B72B-0997035F3D11,POINT(-73.91264423153642 40.88835915813194),1690F1A6-6DEF-4AEE-B524-631405356E27,Acer rubrum - red maple,11:11.0,41:29.0,,6,41:29.0,-73.91264423,40.88835916
4594130,5,Full,Good,,8A1F4F0B-7C23-4F27-AA7A-FB974D536296,POINT(-73.91395347579905 40.88708210499525),552DAA7D-1CA2-4BB1-8EFC-B885BDD23695,Acer rubrum - red maple,11:11.0,48:29.0,,3,48:29.0,-73.91395348,40.8870821
4594160,3,Retired,Excellent,,E21AC897-7554-41B0-8986-90902857842D,POINT(-73.90188261289669 40.88431452955903),DE648077-4BF9-4097-A3FF-DBD1CD221629,Acer rubrum - red maple,11:00.0,03:00.0,,,,-73.90188261,40.88431453
4594166,3,Full,Good,,46246987-0F0A-4305-A09C-3B1A2F485934,POINT(-73.87933783304483 40.87830773633255),114F99E0-3C5E-413E-BDE7-E21848B7ED6F,Acer rubrum - red maple,11:11.0,20:28.0,,6,20:28.0,-73.87933783,40.87830774
4594181,5,Full,Good,,140756E3-869E-4540-A4F7-02B7FB13F158,POINT(-73.87934534512 40.87826396747828),3288CC28-7108-4433-8E14-04C5512A4597,Acer rubrum - red maple,11:11.0,18:56.0,,6,18:56.0,-73.87934535,40.87826397
